title,url,DIS_price,pre_price
Sony+ 32'' 4K Supported Android Smart Television Wi-Fi Hd Led TV 4K Supported RAM 2GB ROM 16GB Android version 11.0 Built-In,https://www.daraz.com.bd/products/sony-32-4k-wi-fi-hd-led-4k-ram-2gb-rom-16gb-110-i332200463-s1618559333.html?search=1,"৳ 14,900","৳ 89,000"
Xiaomi TV Box S Android 2nd Gen 4K Ultra HD MDZ-28-AA – Black,https://www.daraz.com.bd/products/xiaomi-s-2nd-gen-4k-hd-mdz-28-aa-i332130421-s1618031567.html?search=1,"৳ 7,500","৳ 42,900"
"Sony Bravia UHD LED TV 50'' 4K, Smart Slim Android 50X75K",https://www.daraz.com.bd/products/sony-bravia-uhd-led-50-4k-50x75k-i332109634-s1617984365.html?search=1,"৳ 75,000","৳ 52,900"
"Haier 43"" FHD Smart Google TV (H43K800FX) with Free Bongo Subscription",https://www.daraz.com.bd/products/haier-43-fhd-smart-google-tv-h43k800fx-with-free-bongo-subscription-i325243275-s1559758042.html?search=1,"৳ 29,900","৳ 84,900"
"Haier (H43P7UX) 43"" HQLED Smart Google TV with Free Bongo Subscription",https://www.daraz.com.bd/products/haier-h43p7ux-43-hqled-smart-google-tv-with-free-bongo-subscription-i325240640-s1559978427.html?search=1,"৳ 44,900","৳ 19,000"
"Haier H55P7UX - 55"" HQLED Smart Google TV with Free Bongo Subscription",https://www.daraz.com.bd/products/haier-h55p7ux-55-hqled-smart-google-tv-with-free-bongo-subscription-i325285885-s1559978424.html?search=1,"৳ 69,900","৳ 27,500"
"32'' Double Glass- WiFi Smart Android LED TV. (2GB RAM, 16GB ROM)",https://www.daraz.com.bd/products/32-double-glass-wifi-smart-android-led-tv-2gb-ram-16gb-rom-i232902980-s1597471843.html?search=1,"৳ 12,383","৳ 42,900"
Sony Plus 40'' 4k Video Supported Led Television Slim Body Hd Led Tv Black,https://www.daraz.com.bd/products/sony-plus-40-4k-led-hd-led-i123397391-s1043517862.html?search=1,"৳ 16,990","৳ 42,900"
"Haier 43"" Android 11 Full HD Smart TV (H43K6FG)",https://www.daraz.com.bd/products/haier-43-11-hd-h43k6fg-i278591183-s1261205896.html?search=1,"৳ 28,800","৳ 41,900"
"43"" Haier Android 11 Full HD Smart TV (H43K6FG)",https://www.daraz.com.bd/products/43-haier-android-11-hd-h43k6fg-i318824857-s1455792698.html?search=1,"৳ 27,900","৳ 72,990"
"43"" ROWA 4K UHD Smart Android TV | 43U62",https://www.daraz.com.bd/products/rowa-43-4k-uhd-43u62-i318724640-s1454571362.html?search=1,"৳ 34,900","৳ 10,000"
"Xiaomi TV A2 55"" | 4K UHD Smart TV",https://www.daraz.com.bd/products/xiaomi-a2-55-34-k-uhd-i279315447-s1305858757.html?search=1,"৳ 57,190","৳ 46,500"
"19"" inch Slime HD LED TV 4k Supported",https://www.daraz.com.bd/products/19-hd-led-4k-i258068880-s1209445963.html?search=1,"৳ 7,400","৳ 35,900"
"Hamim 24"" Inch Double Glass Basic LED TV",https://www.daraz.com.bd/products/hamim-24-inch-double-glass-basic-led-tv-i273072661-s1247878222.html?search=1,"৳ 8,190","৳ 20,900"
MI Xiaomi 43″4k HDR Android LED TV – 4S 43N (Global European),https://www.daraz.com.bd/products/mi-xiaomi-43-4k-hdr-led-4s-43n-i159084467-s1090618356.html?search=1,"৳ 35,900","৳ 40,000"
Vikan 40 Inch Voice Control tv Android Smart Wifi Hd Led Tv 4k Supported Ram 2 gb Rom 16 gb,https://www.daraz.com.bd/products/vikan-40-wifi-hd-led-4k-ram-2-gb-rom-16-gb-i301557615-s1340780957.html?search=1,"৳ 22,900","৳ 16,990"
"32"" Haier HD Ready Miracast LED TV (H32D2M)",https://www.daraz.com.bd/products/32-haier-hd-led-h32d2m-i318814221-s1455626488.html?search=1,"৳ 13,500","৳ 19,000"
SONY Internet TV 32'' KDL-W600D/W602D - Black,https://www.daraz.com.bd/products/sony-32-kdl-w600dw602d-i2223717-s61735832.html?search=1,"৳ 31,990","৳ 29,990"
SINGER Frameless LED TV S32 32E3AWSTV,https://www.daraz.com.bd/products/singer-frameless-led-tv-s32-32e3awstv-i277921062-s1258908155.html?search=1,"৳ 16,490","৳ 47,990"
"32"" ROWA 32S52 | Android 11 Voice Control LED TV | 32S52",https://www.daraz.com.bd/products/32-rowa-32s52-11-led-6932s52-i318768909-s1454991218.html?search=1,"৳ 26,900","৳ 300,000"
32 Inch Samsung N4010 HD LED TV With Official Warranty,https://www.daraz.com.bd/products/32-samsung-n4010-hd-led-i294727885-s1304157431.html?search=1,"৳ 16,999","৳ 39,000"
"Xiaomi TV A2 32"" | 720P HD Smart TV",https://www.daraz.com.bd/products/xiaomi-a2-32-i279321530-s1263945847.html?search=1,"৳ 21,990","৳ 45,500"
"Xiaomi TV A2 43"" | 4K UHD Smart TV",https://www.daraz.com.bd/products/xiaomi-a2-43-34-k-uhd-i281943247-s1270451318.html?search=1,"৳ 37,990","৳ 9,000"
LG C2 55-inch evo OLED 4K UHD Smart Television With Alexa,https://www.daraz.com.bd/products/lg-c2-55-evo-oled-4k-uhd-i285027542-s1280880356.html?search=1,"৳ 185,000","৳ 49,900"
"43"" ROWA Android Voice Control LED TV | 43S52",https://www.daraz.com.bd/products/43-rowa-led-43s52-i318777675-s1454983115.html?search=1,"৳ 27,900","৳ 27,900"
"Walton W43D210G ( 1.09 m) 43"" Smart Android TV",https://www.daraz.com.bd/products/walton-w43d210g-109-m-43-smart-android-tv-i203517823-s1151566804.html?search=1,"৳ 32,460","৳ 59,000"
"19"" inch Slime HD LED TV 4k Supported",https://www.daraz.com.bd/products/19-hd-led-4k-i258071861-s1209444827.html?search=1,"৳ 6,500", 
"43"" Haier 4K Android 11.0 Smart TV (H43K66UG)",https://www.daraz.com.bd/products/43-haier-4k-110-h43k66ug-i318828806-s1455798926.html?search=1,"৳ 33,900", 
32 inch OnePlus Y1G HD Android LED Smart TV,https://www.daraz.com.bd/products/32-oneplus-y1g-hd-led-i318723485-s1454565824.html?search=1,"৳ 19,499", 
"ROWA 50"" 4K UHD Android 11 Google Smart TV 50U62",https://www.daraz.com.bd/products/rowa-50-4k-uhd-11-google-50u62-i293167478-s1300482339.html?search=1,"৳ 45,000", 
Xiaomi mi p1 l43m6-6aeu 43-inch smart Android 4k tv with netflix - Smart Tv,https://www.daraz.com.bd/products/xiaomi-mi-p1-l43m6-6aeu-43-inch-smart-android-4k-tv-with-netflix-smart-tv-i222780513-s1169067414.html?search=1,"৳ 59,999", 
"Hamim 32"" inch Basic LED TV",https://www.daraz.com.bd/products/hamim-32-inch-basic-led-tv-i274492589-s1250031204.html?search=1,"৳ 10,750", 
75 Inch Samsung BU8100 HDR 4K Smart TV with Voice Command Remote,https://www.daraz.com.bd/products/75-samsung-bu8100-hdr-4k-i277108945-s1275880699.html?search=1,"৳ 144,900","৳ 200,000"
65 Inch Samsung Q70B QLED 4K Smart TV,https://www.daraz.com.bd/products/65-samsung-q70b-qled-4k-i294741870-s1304172178.html?search=1,"৳ 124,900","৳ 180,001"
Sony Plus 40'' 4k Supported Android Smart Television Wi-Fi Hd Led Tv Ram 2 gb Rom 16 gb,https://www.daraz.com.bd/products/sony-plus-40-4k-wi-fi-hd-led-ram-2-gb-rom-16-gb-i294122156-s1303469953.html?search=1,"৳ 17,452","৳ 27,900"
Haier H55K66UG 55 ″ Android 11.0 Smart 4k Led TV,https://www.daraz.com.bd/products/haier-h55k66ug-55-110-4k-led-i279106106-s1263495688.html?search=1,"৳ 55,800","৳ 79,900"
Maxfony 24 Inch BASIC LED TV SINGLE GLASS,https://www.daraz.com.bd/products/maxfony-24-led-i273311918-s1247911378.html?search=1,"৳ 9,400","৳ 105,990"
"TRITON 40"" Smart Android TV with Voice Control, Google Voice Assitant, Google Play Store, WiFi & YouTube 4K Support (Model: 40H8VS)",https://www.daraz.com.bd/products/4k-40h8vs-i313721571-s1407199274.html?search=1,"৳ 20,500","৳ 170,000"
"Xiaomi TV Q2 55"" | 4K UHD Smart TV",https://www.daraz.com.bd/products/xiaomi-q2-55-34-k-uhd-i325699345-s1564842932.html?search=1,"৳ 79,990","৳ 135,990"
Samsung 65 inch 65AU7700 Crystal 4K UHD Smart Led Television 2021 Model,https://www.daraz.com.bd/products/samsung-65-inch-65au7700-crystal-4k-uhd-smart-led-television-2021-model-i319940157-s1475394027.html?search=1,"৳ 84,000","৳ 49,000"
"Xiaomi TV Q2 65"" | 4K UHD Smart TV",https://www.daraz.com.bd/products/xiaomi-q2-65-34-k-uhd-i325699408-s1564863112.html?search=1,"৳ 103,215","৳ 75,000"
"VISION 24"" HD LED TV AC/DC",https://www.daraz.com.bd/products/24-hd-led-acdc-i125268152-s1045434414.html?search=1,"৳ 15,900","৳ 68,900"
Maxfony 24 Inch BASIC LED TV DOUBLE GLASS,https://www.daraz.com.bd/products/maxfony-24-led-i273182091-s1247912254.html?search=1,"৳ 10,200","৳ 33,000"
"Full HD LED TV 40"" UA-40M5100AR - Black",https://www.daraz.com.bd/products/hd-led-40-ua-40m5100ar-i224300-s1106268.html?search=1,"৳ 40,000","৳ 19,000"
43 inch Samsung AU7500 4K Ultra HD Smart LED TV (Official),https://www.daraz.com.bd/products/43-samsung-au7500-4k-hd-led-i319861312-s1473861160.html?search=1,"৳ 42,499","৳ 32,400"
Haier H43K66UG 43 Inch 4K Google Android Bezel Less Smart LED Television,https://www.daraz.com.bd/products/haier-h43k66ug-43-4k-google-led-i309245486-s1385115108.html?search=1,"৳ 50,400","৳ 15,000"
Sony Bravia 43X75K 108 cm 43 inch 4K Ultra HD Smart LED Google TV,https://www.daraz.com.bd/products/sony-bravia-43x75k-108-cm-43-4k-hd-led-google-i279756927-s1265141030.html?search=1,"৳ 69,500","৳ 15,000"
"43"" AU8000 Crystal UHD 4K Smart TV Series 8",https://www.daraz.com.bd/products/43-au8000-uhd-4k-8-i207917412-s1157948163.html?search=1,"৳ 56,500","৳ 42,900"
HIP 40'' Android Smart Wifi Hd Led Tv 4k Supported Ram 2 gb Rom 16 gb,https://www.daraz.com.bd/products/40-wifi-hd-led-4k-ram-2-gb-rom-16-gb-i223536-s1104115.html?search=1,"৳ 25,500","৳ 19,600"
RANGS RL-32EONS1 32 Inch LED Android Smart TV,https://www.daraz.com.bd/products/rangs-rl-32eons1-32-inch-led-android-smart-tv-i248891364-s1195262276.html?search=1,"৳ 15,550","৳ 39,990"
Samsung 65Q60T 65'' Class QLED 4K UHD HDR Smart TV,https://www.daraz.com.bd/products/samsung-65q60t-65-qled-4k-uhd-hdr-i204332733-s1152393048.html?search=1,"৳ 182,500","৳ 29,900"
Inova 40 Inch Smart Wi-Fi Android Hd Led tv 4k Supported Ram 2 GB Rom 16 GB,https://www.daraz.com.bd/products/inova-40-wi-fi-hd-led-4k-ram-2-gb-rom-16-gb-i2414196-s62529817.html?search=1,"৳ 18,999","৳ 75,000"
"32"" inch Smart Voice Control & FrameLess Android HD LED TV 4K Supported TV",https://www.daraz.com.bd/products/32-hd-led-4k-i258068743-s1209444487.html?search=1,"৳ 12,550","৳ 31,000"
"32"" inch Smart Android HD LED TV 4K Supported",https://www.daraz.com.bd/products/32-hd-led-4k-i258062837-s1209432756.html?search=1,"৳ 12,550","৳ 29,900"
"Haier 43"" FHD Smart Google TV (H43K800FX)",https://www.daraz.com.bd/products/haier-43-fhd-smart-google-tv-h43k800fx-i326165402-s1572765373.html?search=1,"৳ 35,822","৳ 53,900"
"Hamim 24"" Inch Smart LED TV",https://www.daraz.com.bd/products/hamim-24-inch-smart-led-tv-i274488860-s1250025288.html?search=1,"৳ 9,830","৳ 19,999"
"Nobin smart Led tv 32"" Android",https://www.daraz.com.bd/products/nobin-led-32-i315992735-s1447821481.html?search=1,"৳ 11,300","৳ 48,900"
"Xiaomi TV A2 FHD 43"" | 1080P Smart TV",https://www.daraz.com.bd/products/xiaomi-a2-fhd-43-i319086337-s1460916497.html?search=1,"৳ 29,990","৳ 16,000"
"KLV-32R302E - 32"" - HD Ready 1080P USB LED TV - Black",https://www.daraz.com.bd/products/klv-32r302e-32-hd-1080p-usb-led-i475975-s1849546.html?search=1,"৳ 44,900","৳ 33,000"
AIWA 32'' Smart LED TV,https://www.daraz.com.bd/products/aiwa-32-led-i101522945-s1015546118.html?search=1,"৳ 22,000", 
"VISTA 32 Inch BEZEL-LESS ANDROID LED TV, VOICE COMMAND",https://www.daraz.com.bd/products/vista-32-bezel-less-led-i286202539-s1284235808.html?search=1,"৳ 23,000", 
MI P1 55 Inch 4K HDR Android LED TV with Voice Control,https://www.daraz.com.bd/products/mi-p1-55-4k-hdr-led-i206321554-s1155377717.html?search=1,"৳ 53,500", 
Haier H55K66UG 55 ″ Android 11.0 Smart 4k Led TV,https://www.daraz.com.bd/products/haier-h55k66ug-55-110-4k-led-i180377721-s1121623056.html?search=1,"৳ 79,900", 
Vikan 40'' Android Smart Wi-Fi Tv hd led tv (Ram-2 GB-ROM 16 gb),https://www.daraz.com.bd/products/vikan-40-wi-fi-hd-led-ram-2-gb-rom-16-gb-i231661591-s1174778875.html?search=1,"৳ 19,999", 
Vikan 40 Inch Android Smart Wifi Tv Hd Led Tv 4k Supported Ram 2 gb Rom 16 gb,https://www.daraz.com.bd/products/vikan-40-wifi-hd-led-4k-ram-2-gb-rom-16-gb-i125016760-s1045212968.html?search=1,"৳ 18,999", 
Samsung 32 inch k4000 led টিভি,https://www.daraz.com.bd/products/samsung-32-k4000-led-i100010910-s1013841413.html?search=1,"৳ 35,000", 
43 ''samsung t5500 Smart fhd voice control led TV (Official samsung Warranty),https://www.daraz.com.bd/products/43-samsung-t5500-fhd-led-samsung-i231616055-s1174732691.html?search=1,"৳ 50,900", 
32 Inch Smart Android Led Tv With Wifi 1 Gb 8 Gb - Smart TV,https://www.daraz.com.bd/products/32-wifi-led-1-gb-8-gb-4k-i216928655-s1165089770.html?search=1,"৳ 14,749", 
Sony 32 inch 32W830K High Dynamic Range (HDR) Smart TV (viethnam ) (Google android TV) official warryntee,https://www.daraz.com.bd/products/sony-32-32w830k-hdr-viethnam-google-i288572307-s1289600198.html?search=1,"৳ 39,900", 
Samsung HD Ready Smart TV LED 32 inch(80 cm) UA32T4500,https://www.daraz.com.bd/products/samsung-hd-led-32-80-cm-ua32t4500-i184537771-s1129607089.html?search=1,"৳ 34,900", 
"32"" Inch Smart Double Glass Android Hd Led Tv 4K Supported - Led Tv",https://www.daraz.com.bd/products/32-inch-smart-double-glass-android-hd-led-tv-4k-supported-led-tv-i258067513-s1209432893.html?search=1,"৳ 13,000", 
Sony Plus 40 inches Android 9 Wi-Fi Smart TV,https://www.daraz.com.bd/products/sony-plus-40-9-wi-fi-i279762945-s1265113998.html?search=1,"৳ 17,499", 
"LED Television SMART 4K (WD4-MT55- VC100) 55"" (Metalic)",https://www.daraz.com.bd/products/led-4k-wd4-mt55-vc100-55-i157678795-s1088662617.html?search=1,"৳ 99,900","৳ 85,000"
XIAOMI TV P1 55 Inch 4K HDR Android LED TV with Voice Control BORDER LESS,https://www.daraz.com.bd/products/xiami-p1-55-4k-hdr-led-i220578516-s1167820534.html?search=1,"৳ 55,900","৳ 17,000"
LUCAS 32 '' full- HD LED TV 4K Supported,https://www.daraz.com.bd/products/lucas-32-hd-led-4k-i131892760-s1052474653.html?search=1,"৳ 10,097","৳ 63,900"
43 Inch Samsung AU7000 HDR 4K Smart TV with Voice Command Remote,https://www.daraz.com.bd/products/43-samsung-au7000-hdr-4k-i276178950-s1254966451.html?search=1,"৳ 44,000","৳ 31,500"
43''SONY bravia 43 W660F / W660G - Full HD SMART / INTERNET TV - Black (MALAYSIA update version ),https://www.daraz.com.bd/products/43sony-bravia-43-w660fw660g-hd-2020-i124219542-s1044497922.html?search=1,"৳ 56,900","৳ 26,000"
MAXFONY 24'' SMART LED TV SINGLE GLASS-ROM 8 GB-RAM 1 GB,https://www.daraz.com.bd/products/maxfony-24-led-glass-rom-8-gb-ram-1-gb-i273341000-s1247908172.html?search=1,"৳ 11,500","৳ 12,000"
Vikan 40 Inch Android Smart Wi-Fi TV Hd Led Tv 4k Supported Ram 2 gb Rom 16 gb,https://www.daraz.com.bd/products/vikan-40-wi-fi-hd-led-4k-ram-2-gb-rom-16-gb-i284870837-s1280742081.html?search=1,"৳ 19,990","৳ 68,000"
"43"" inch Smart Android HD LED TV 4K Supported",https://www.daraz.com.bd/products/43-hd-led-4k-i259357678-s1213006042.html?search=1,"৳ 20,450","৳ 42,000"
Osaka 32 Inch Basic HD LED TV,https://www.daraz.com.bd/products/32-hd-led-i293852273-s1302753714.html?search=1,"৳ 9,800","৳ 105,000"
43 Inch Sony X75K 4K Android TV,https://www.daraz.com.bd/products/43-sony-x75k-4k-i294884653-s1304436202.html?search=1,"৳ 59,900","৳ 17,000"
SONY BRAVIA 32 '' TV 32W600D/602D SMART WIFI MALATSIAN LED TV,https://www.daraz.com.bd/products/sony-bravia-32-tv-32w600d602d-wifi-led-i231607914-s1174755275.html?search=1,"৳ 35,900","৳ 29,900"
Sony 43X8000G 4k Android Smart TV,https://www.daraz.com.bd/products/sony-43x8000g-4k-i131298089-s1051412158.html?search=1,"৳ 80,000","৳ 53,990"
Samsung 43 Inch Q65A QLED 4K HDR Smart TV (2021),https://www.daraz.com.bd/products/samsung-43-q65a-qled-4k-hdr-2021-i238930051-s1242002224.html?search=1,"৳ 57,000","৳ 19,000"
Osaka 32 inch borderless basic HD LED TV,https://www.daraz.com.bd/products/32-hd-led-i293852517-s1302762258.html?search=1,"৳ 11,500","৳ 62,500"
Inova 40 Inch Smart Android Wifi Hd Led Tv Double Glass 4k supported Ram 1 gb Rom 8 gb,https://www.daraz.com.bd/products/40-wifi-hd-led-4k-ram-1-gb-rom-8-gb-i185880928-s1131829459.html?search=1,"৳ 21,900","৳ 40,900"
MAXFONY 24'' SMART LED TV DOUBLE GLASS -ROM 8 GB-RAM 1 GB,https://www.daraz.com.bd/products/maxfony-24-led-rom-8-gb-ram-1-gb-i273351018-s1247908378.html?search=1,"৳ 12,200","৳ 29,900"
43'' SAMSUNG T5500 SMART FHD VOICE CONTROL LED TV (OFFICIAL SAMSUNG WARRYNTEE),https://www.daraz.com.bd/products/43-samsung-t5500-fhd-led-samsung-i198252973-s1145093240.html?search=1,"৳ 41,900","৳ 129,900"
Sony Bravia W660G 2019 (43 inch) Full HD LED Smart TV,https://www.daraz.com.bd/products/sony-bravia-w660g-2019-43-hd-led-i118742172-s1038098178.html?search=1,"৳ 51,000","৳ 28,900"
Osaka 32'' HD Frameless Android 11 LED TV 2 GB 16GB,https://www.daraz.com.bd/products/osaka-32-hd-11-led-2-gb-16gb-i292546075-s1299808943.html?search=1,"৳ 12,000","৳ 2,166"
Sony Plus 55'' Voice Control 4K UHD Android Smart Wi-Fi Tv Ram 2 gb Rom 16 gb Android version 11.0 Built-In.,https://www.daraz.com.bd/products/sony-plus-55-4k-uhd-wi-fi-ram-2-gb-rom-16-gb-110-i256931646-s1206180555.html?search=1,"৳ 49,900","৳ 53,900"
Samsung HD Ready Smart TV LED 32 inch(80 cm) UA32T4700,https://www.daraz.com.bd/products/samsung-hd-led-32-80-cm-ua32t4700-i184541229-s1129591930.html?search=1,"৳ 30,900","৳ 10,000"
"LED Television FHD Smart (WE4-MX43- SB100) 43"" (Black)",https://www.daraz.com.bd/products/led-fhd-we4-mx43-sb100-43-i157676905-s1088660881.html?search=1,"৳ 46,000","৳ 10,000"
World Life 40 Inch Double Glass Android Smart Hd Led Tv 4k supported Ram 1 gb Rom 8 gb,https://www.daraz.com.bd/products/world-life-40-hd-led-4k-ram-1-gb-rom-8-gb-i185895084-s1131835013.html?search=1,"৳ 21,900","৳ 25,500"
"Walton LED Television Voice control HD Smart (WEDH32V) 32""",https://www.daraz.com.bd/products/led-hd-wedh32v-32-i151936477-s1079364440.html?search=1,"৳ 28,000","৳ 10,500"
"Vision 32"" LED TV P10 Prime",https://www.daraz.com.bd/products/vision-32-led-tv-p10-prime-i324145830-s1550302215.html?search=1,"৳ 18,500","৳ 9,800"
"Haier S6 Pro 65"" H65S6UG Android 11 Handsfree Voice Control TV",https://www.daraz.com.bd/products/haier-s6-pro-65-h65s6ug-11-i292005514-s1297706432.html?search=1,"৳ 105,000", 
"32"" Haier Android 11 HD Smart LED TV (H32K66G)",https://www.daraz.com.bd/products/32-haier-11-hd-led-h32k66g-i318814555-s1455696622.html?search=1,"৳ 18,999", 
China 32 Inch Smart LED OLED TV,https://www.daraz.com.bd/products/32-led-oled-i252435852-s1197841896.html?search=1,"৳ 35,000", 
240x320 SPI 2.8 Inch TFT Display SPI Serial Port 51 Drive ILI9341V LCD Serial Port Module STM32 Drive Display,https://www.daraz.com.bd/products/240x320-spi-28-inch-tft-display-spi-serial-port-51-drive-ili9341v-lcd-serial-port-module-stm32-drive-display-i306726470-s1372971955.html?search=1,"৳ 1,197", 
Walton LED Smart Television Voice Control FHD 1.09 mm (WE-MX43V Golden),https://www.daraz.com.bd/products/walton-led-fhd-109mm-we-mx43v-i144934100-s1069900668.html?search=1,"৳ 55,900", 
SAMSUNG 43 '' T5500 SMART FHD VOICE CONTROL LED TV (OFFICIAL SAMSUNG WARRYNTEE),https://www.daraz.com.bd/products/samsung-43-t5500-fhd-led-samsung-i198247583-s1145077758.html?search=1,"৳ 40,500", 
"""48 W650D/W652D Full HD Internet LED TV""",https://www.daraz.com.bd/products/48-w650dw652d-hd-led-i2212229-s61630637.html?search=1,"৳ 130,000", 
HAIER H32D2M 32 INCH HD H-CAST SERIES LED TELEVISION,https://www.daraz.com.bd/products/haier-h32d2m-32-hd-h-cast-led-i309230848-s1385098367.html?search=1,"৳ 21,400", 
DEIL 24'' LED TV - Black,https://www.daraz.com.bd/products/deil-24-led-i299833428-s1332228080.html?search=1,"৳ 6,930", 
DEIL 24'' LED TV - Black,https://www.daraz.com.bd/products/deil-24-led-i299835772-s1332216735.html?search=1,"৳ 6,930", 
Xiaomi Mi TV P1 ELA4614GL 32 Inches HD Smart Television,https://www.daraz.com.bd/products/xiaomi-mi-tv-p1-ela4614gl-32-inches-hd-smart-television-i319925714-s1475247915.html?search=1,"৳ 23,900", 
"Hamim 24"" Basic Full HD LED TV",https://www.daraz.com.bd/products/hamim-24-hd-led-i293531495-s1300969163.html?search=1,"৳ 8,000", 
24 Inch TV Slime HD TV LED TV 4k Supported,https://www.daraz.com.bd/products/24-hd-led-4k-i282882380-s1273103502.html?search=1,"৳ 7,400", 
"philex 24"" smart androaid tv",https://www.daraz.com.bd/products/philex-24-i295817667-s1323420646.html?search=1,"৳ 9,500", 
